03/01/2026 - 03/31/2026
Franchisee - Sam Merrill
,
"Invoice Date","Description","Quantity","Rate","Amount"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Lost Lagoon: 03/26/2026 12:00am | Performed"
"FF","50 Pound Filter f5, 50 Pound Filter f1, 50 Pound Filter f3, 50 Pound Filter f2, 50 Pound Filter f4","1","Charge: $30.00","$30.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Lost Lagoon: 03/29/2026 12:00am | Performed"
"FF","50 Pound Dump f5, 50 Pound Dump f4, 50 Pound Dump f1, 50 Pound Dump f2, 50 Pound Dump f3","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","200.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Lost Lagoon: 03/29/2026 02:48am | Performed"
"FF","50 Pound Dump f5, 50 Pound Dump f2, 50 Pound Dump f4, 50 Pound Dump f1, 50 Pound Dump f3","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","200.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Lost Lagoon: 03/30/2026 12:00am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f5, 50 Pound Filter f4, 50 Pound Filter f2, 50 Pound Filter f3","1","Charge: $30.00","$30.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Lost Lagoon: 03/31/2026 12:00am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f3, 50 Pound Filter f4, 50 Pound Filter f2, 50 Pound Filter f5","1","Charge: $30.00","$30.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Luna Food & Wine: 03/27/2026 12:00am | Performed"
"FF","50 Pound Dump f1","1","Charge: $45.00","$45.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$45.00"
"Melbourne Regional Hospital: 03/03/2026 11:43am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $80.00","$80.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$80.00"
"Melbourne Regional Hospital: 03/05/2026 04:39pm | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $80.00","$80.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$80.00"
"Melbourne Regional Hospital: 03/10/2026 01:52am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $80.00","$80.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$80.00"
"Melbourne Regional Hospital: 03/13/2026 02:26pm | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $80.00","$80.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$80.00"
"Melbourne Regional Hospital: 03/20/2026 03:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $80.00","$80.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$80.00"
"Melbourne Regional Hospital: 03/20/2026 03:09pm | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $80.00","$80.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$80.00"
"Melbourne Regional Hospital: 03/24/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $80.00","$80.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$80.00"
"Melbourne Regional Hospital: 03/27/2026 03:59pm | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $80.00","$80.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$80.00"
"Melbourne Regional Hospital: 03/31/2026 03:21pm | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $80.00","$80.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$80.00"
"Merk's Bar & Grill: 03/01/2026 12:00am | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f2, 50 Pound Dump f4, 50 Pound Dump f1","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/02/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f3, 50 Pound Dump f2, 50 Pound Dump f4","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/02/2026 07:09am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f3, 50 Pound Dump f1, 50 Pound Dump f4","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/03/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f3, 50 Pound Dump f4, 50 Pound Dump f2","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/04/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2, 50 Pound Dump f3, 50 Pound Dump f4","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/04/2026 06:39am | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f1, 50 Pound Dump f3, 50 Pound Dump f2","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/05/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f4, 50 Pound Dump f1, 50 Pound Dump f3","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/05/2026 05:59am | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f2, 50 Pound Dump f3, 50 Pound Dump f1","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/06/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1, 50 Pound Dump f4, 50 Pound Dump f3","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/06/2026 05:29am | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f1, 50 Pound Dump f3, 50 Pound Dump f2","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/07/2026 12:00am | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f3, 50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/07/2026 02:13am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f4, 50 Pound Dump f3, 50 Pound Dump f2","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/08/2026 12:00am | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f4, 50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/08/2026 01:38am | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f1, 50 Pound Dump f3, 50 Pound Dump f2","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/09/2026 12:00am | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f1, 50 Pound Dump f4, 50 Pound Dump f2","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/09/2026 02:23am | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f1, 50 Pound Dump f2, 50 Pound Dump f3","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/10/2026 12:00am | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f2, 50 Pound Dump f1, 50 Pound Dump f3","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/10/2026 09:50am | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f4, 50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/11/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f3, 50 Pound Dump f1, 50 Pound Dump f4","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/11/2026 02:36am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2, 50 Pound Dump f3, 50 Pound Dump f4","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/11/2026 06:16am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f4, 50 Pound Dump f2, 50 Pound Dump f3","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/12/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f4, 50 Pound Dump f1, 50 Pound Dump f3","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/12/2026 06:09am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1, 50 Pound Dump f4, 50 Pound Dump f3","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/13/2026 12:00am | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f1, 50 Pound Dump f2, 50 Pound Dump f4","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/13/2026 02:20am | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f1, 50 Pound Dump f4, 50 Pound Dump f2","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/14/2026 12:00am | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f2, 50 Pound Dump f3, 50 Pound Dump f1","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/15/2026 12:00am | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f4, 50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/16/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1, 50 Pound Dump f3, 50 Pound Dump f4","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/17/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2, 50 Pound Dump f4, 50 Pound Dump f3","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/18/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f3, 50 Pound Dump f4, 50 Pound Dump f2","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/19/2026 12:00am | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f1, 50 Pound Dump f3, 50 Pound Dump f2","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/20/2026 12:00am | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f2, 50 Pound Dump f4, 50 Pound Dump f1","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/21/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2, 50 Pound Dump f4, 50 Pound Dump f3","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/22/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f4, 50 Pound Dump f2, 50 Pound Dump f3","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/23/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f4, 50 Pound Dump f3, 50 Pound Dump f1","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/24/2026 12:00am | Performed"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$0.00"
"Merk's Bar & Grill: 03/25/2026 12:00am | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f3, 50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $30.00","$30.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$30.00"
"Merk's Bar & Grill: 03/26/2026 12:00am | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f1, 50 Pound Dump f4, 50 Pound Dump f2","1","Charge: $30.00","$30.00"
